id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,risk_profile
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|136,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 8000 CHF
Ethereum: 6000 CHF
Bitcoin: 4000 CHF
Avalanche: 2000 CHF","[ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Bitcoin', amount=4000.0), ProductRecommendation(product='Avalanche', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|135,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 8000
Dogecoin: 5000
Pepe: 4000
Ethereum: 3000","[ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Dogecoin', amount=5000.0), ProductRecommendation(product='Pepe', amount=4000.0), ProductRecommendation(product='Ethereum', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|137,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 6000 CHF
Solana: 5000 CHF
Bitcoin: 4000 CHF
Avalanche: 2500 CHF
Chainlink: 2500 CHF","[ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Solana', amount=5000.0), ProductRecommendation(product='Bitcoin', amount=4000.0), ProductRecommendation(product='Avalanche', amount=2500.0), ProductRecommendation(product='Chainlink', amount=2500.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|139,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8000 CHF
Ethereum: 6000 CHF
Solana: 4000 CHF
Avalanche: 2000 CHF","[ProductRecommendation(product='Bitcoin', amount=8000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Solana', amount=4000.0), ProductRecommendation(product='Avalanche', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|140,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 6000
Ethereum: 5000
Solana: 4000
Avalanche: 3000
Polkadot: 2000","[ProductRecommendation(product='Bitcoin', amount=6000.0), ProductRecommendation(product='Ethereum', amount=5000.0), ProductRecommendation(product='Solana', amount=4000.0), ProductRecommendation(product='Avalanche', amount=3000.0), ProductRecommendation(product='Polkadot', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|141,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8000 CHF
Ethereum: 6000 CHF
Solana: 4000 CHF
Avalanche: 2000 CHF","[ProductRecommendation(product='Bitcoin', amount=8000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Solana', amount=4000.0), ProductRecommendation(product='Avalanche', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|142,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10000 CHF
Ethereum: 6000 CHF
Solana: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=10000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Solana', amount=4000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|143,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10000 CHF
Ethereum: 6000 CHF
Solana: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=10000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Solana', amount=4000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|144,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 5000 CHF
Solana: 4000 CHF
Bitcoin: 3000 CHF
Avalanche: 3000 CHF
Sui: 2500 CHF
Chainlink: 2500 CHF","[ProductRecommendation(product='Ethereum', amount=5000.0), ProductRecommendation(product='Solana', amount=4000.0), ProductRecommendation(product='Bitcoin', amount=3000.0), ProductRecommendation(product='Avalanche', amount=3000.0), ProductRecommendation(product='Sui', amount=2500.0), ProductRecommendation(product='Chainlink', amount=2500.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|169,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 10000 CHF
Ethereum: 8000 CHF
Bitcoin: 7000 CHF
Avalanche: 3000 CHF
Chainlink: 2000 CHF","[ProductRecommendation(product='Solana', amount=10000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='Bitcoin', amount=7000.0), ProductRecommendation(product='Avalanche', amount=3000.0), ProductRecommendation(product='Chainlink', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|172,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 12000
Sui: 7000
Avalanche: 5000
Render: 4000
Jupiter: 2000","[ProductRecommendation(product='Solana', amount=12000.0), ProductRecommendation(product='Sui', amount=7000.0), ProductRecommendation(product='Avalanche', amount=5000.0), ProductRecommendation(product='Render', amount=4000.0), ProductRecommendation(product='Jupiter', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|175,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15'000 CHF
Ethereum: 9'000 CHF
Solana: 6'000 CHF","[ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=6.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|171,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 8000 CHF
Solana: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='Solana', amount=4000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|176,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12000
Ethereum: 9000
Solana: 6000
Avalanche: 3000","[ProductRecommendation(product='Bitcoin', amount=12000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=6000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|178,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 9000 CHF
Solana: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|179,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12000 CHF
Ethereum: 8000 CHF
Solana: 5000 CHF
Chainlink: 3000 CHF
Avalanche: 2000 CHF","[ProductRecommendation(product='Bitcoin', amount=12000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='Solana', amount=5000.0), ProductRecommendation(product='Chainlink', amount=3000.0), ProductRecommendation(product='Avalanche', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|180,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 10000
Solana: 8000
Bitcoin: 5000
Chainlink: 4000
Avalanche: 3000","[ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Bitcoin', amount=5000.0), ProductRecommendation(product='Chainlink', amount=4000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|205,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 16000 CHF
Ethereum: 14000 CHF
Bitcoin: 10000 CHF","[ProductRecommendation(product='Solana', amount=16000.0), ProductRecommendation(product='Ethereum', amount=14000.0), ProductRecommendation(product='Bitcoin', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|209,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 15000
Ethereum: 12000
Bitcoin: 8000
Avalanche: 3000
Chainlink: 2000","[ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Bitcoin', amount=8000.0), ProductRecommendation(product='Avalanche', amount=3000.0), ProductRecommendation(product='Chainlink', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|208,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 12000 CHF
Solana: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|211,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 12000 CHF
Solana: 8000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=8000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|210,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 12000 CHF
Solana: 8000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=8000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|213,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 16000 CHF
Ethereum: 12000 CHF
Solana: 8000 CHF
Avalanche: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=16000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Avalanche', amount=4000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|212,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 12000 CHF
Ethereum: 10000 CHF
Bitcoin: 8000 CHF
Chainlink: 5000 CHF
Avalanche: 5000 CHF","[ProductRecommendation(product='Solana', amount=12000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Bitcoin', amount=8000.0), ProductRecommendation(product='Chainlink', amount=5000.0), ProductRecommendation(product='Avalanche', amount=5000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|216,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 12000 CHF
Solana: 7000 CHF
Chainlink: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=7000.0), ProductRecommendation(product='Chainlink', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|214,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 12000 CHF
Solana: 6000 CHF
Chainlink: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=6000.0), ProductRecommendation(product='Chainlink', amount=4000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|242,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25000 CHF
Ethereum: 15000 CHF
Solana: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=25000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|245,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 18000 CHF
Ethereum: 15000 CHF
Avalanche: 8000 CHF
Sui: 5000 CHF
Chainlink: 4000 CHF","[ProductRecommendation(product='Solana', amount=18000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Avalanche', amount=8000.0), ProductRecommendation(product='Sui', amount=5000.0), ProductRecommendation(product='Chainlink', amount=4000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|241,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000
Ethereum: 15000
Solana: 10000
Cardano: 5000","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=10000.0), ProductRecommendation(product='Cardano', amount=5000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|243,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25000 CHF
Ethereum: 15000 CHF
Solana: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=25000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|244,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 15000 CHF
Solana: 8000 CHF
Avalanche: 4000 CHF
Chainlink: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Avalanche', amount=4000.0), ProductRecommendation(product='Chainlink', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|247,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25000 CHF
Ethereum: 15000 CHF
Solana: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=25000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|250,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 15000 CHF
Solana: 8000 CHF
Chainlink: 4000 CHF
Avalanche: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Chainlink', amount=4000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|248,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 15000 CHF
Solana: 15000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=15000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|251,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25000 CHF
Ethereum: 15000 CHF
Solana: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=25000.0), ProductRecommendation(product='Ethereum', amount=15000.0), ProductRecommendation(product='Solana', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|278,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50000
Ethereum: 30000
Solana: 20000","[ProductRecommendation(product='Bitcoin', amount=50000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|281,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 35000
Ethereum: 25000
Chainlink: 15000
Render: 15000
Artificial Superintelligence Alliancech.ai: 10000","[ProductRecommendation(product='Solana', amount=35000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Chainlink', amount=15000.0), ProductRecommendation(product='Render', amount=15000.0), ProductRecommendation(product='ai', amount=10000.0)]",risk-seeking
