id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk|openai:gpt-5.5|20260824_1054|24,tokens,budget_risk,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25'000 CHF
Ethereum: 25'000 CHF
Solana: 15'000 CHF
Chainlink: 8'000 CHF
Aave: 6'000 CHF
Render: 6'000 CHF
Ondo: 5'000 CHF
Arbitrum: 4'000 CHF
Immutable: 3'000 CHF
Celestia: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Aave', amount=6.0), ProductRecommendation(product='Render', amount=6.0), ProductRecommendation(product='Ondo', amount=5.0), ProductRecommendation(product='Arbitrum', amount=4.0), ProductRecommendation(product='Immutable', amount=3.0), ProductRecommendation(product='Celestia', amount=3.0)]",100'000 chf,risk-seeking
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|88,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF
Ethereum: 30'000 CHF
Solana: 10'000 CHF
Chainlink: 7'500 CHF
USDC: 7'500 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=7.0), ProductRecommendation(product='USDC', amount=7.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|85,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF
Ethereum: 25'000 CHF
Solana: 12'000 CHF
Chainlink: 8'000 CHF
BNB: 5'000 CHF
Avalanche: 4'000 CHF
USDC: 4'000 CHF
Polygon: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='BNB', amount=5.0), ProductRecommendation(product='Avalanche', amount=4.0), ProductRecommendation(product='USDC', amount=4.0), ProductRecommendation(product='Polygon', amount=2.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|89,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF
Ethereum: 30'000 CHF
Solana: 10'000 CHF
Chainlink: 7'500 CHF
Avalanche: 5'000 CHF
Render: 4'000 CHF
Arbitrum: 3'500 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=7.0), ProductRecommendation(product='Avalanche', amount=5.0), ProductRecommendation(product='Render', amount=4.0), ProductRecommendation(product='Arbitrum', amount=3.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|87,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 55,000 CHF  
PAX Gold: 20,000 CHF  
Bitcoin: 15,000 CHF  
Ethereum: 10,000 CHF","[ProductRecommendation(product='USDC', amount=55.0), ProductRecommendation(product='Gold', amount=20.0), ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=10.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|86,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 50'000 CHF
Bitcoin: 25'000 CHF
PAX Gold: 15'000 CHF
Ethereum: 10'000 CHF","[ProductRecommendation(product='USDC', amount=50.0), ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Gold', amount=15.0), ProductRecommendation(product='Ethereum', amount=10.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|93,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF  
Ethereum: 30'000 CHF  
Solana: 10'000 CHF  
Chainlink: 5'000 CHF  
Aave: 3'000 CHF  
Polygon: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Aave', amount=3.0), ProductRecommendation(product='Polygon', amount=2.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|90,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF  
Ethereum: 25'000 CHF  
PAX Gold: 20'000 CHF  
USDC: 10'000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Gold', amount=20.0), ProductRecommendation(product='USDC', amount=10.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|91,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF
Ethereumer: 25'000 CHF
USDC: 15'000 CHF
PAX Gold: 10'000 CHF
Chainlink: 3'000 CHF
Solana: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereumer', amount=25.0), ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Gold', amount=10.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Solana', amount=2.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|92,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF
Ethereum: 30'000 CHF
Solana: 10'000 CHF
Chainlink: 5'000 CHF
Avalanche: 4'000 CHF
Aave: 3'000 CHF
Arbitrum: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Avalanche', amount=4.0), ProductRecommendation(product='Aave', amount=3.0), ProductRecommendation(product='Arbitrum', amount=3.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|95,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF

Ethereum: 25'000 CHF

USDC: 15'000 CHF

Chainlink: 5'000 CHF

Solana: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Solana', amount=5.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|94,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 55'000 CHF
Ethereum: 25'000 CHF
Solana: 7'000 CHF
Chainlink: 5'000 CHF
USDC: 5'000 CHF
Aave: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=55.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=7.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='USDC', amount=5.0), ProductRecommendation(product='Aave', amount=3.0)]",100'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|96,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF  
Ethereum: 30'000 CHF  
Solana: 10'000 CHF  
Chainlink: 5'000 CHF  
Avalanche: 4'000 CHF  
Polygon: 3'000 CHF  
Uniswap: 2'000 CHF  
Aave: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Avalanche', amount=4.0), ProductRecommendation(product='Polygon', amount=3.0), ProductRecommendation(product='Uniswap', amount=2.0), ProductRecommendation(product='Aave', amount=1.0)]",100'000 chf,unknown
tokens-general-budget_environment|grok-4.6|20260824_1054|32,tokens,budget_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45000
Ethereum: 30000
Solana: 15000
Cardano: 10000","[ProductRecommendation(product='Bitcoin', amount=45000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Cardano', amount=10000.0)]",100'000 chf,unknown
tokens-general-budget_risk_term|grok-4.6|20260824_1054|66,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 80000 CHF
Ethereum: 20000 CHF","[ProductRecommendation(product='Bitcoin', amount=80000.0), ProductRecommendation(product='Ethereum', amount=20000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term|grok-4.6|20260824_1054|65,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70000 CHF
Ethereum: 30000 CHF","[ProductRecommendation(product='Bitcoin', amount=70000.0), ProductRecommendation(product='Ethereum', amount=30000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term|grok-4.6|20260824_1054|68,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45000 CHF
Ethereum: 30000 CHF
Solana: 15000 CHF
BNB: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=45000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='BNB', amount=10000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term|grok-4.6|20260824_1054|67,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60000
Ethereum: 25000
Solana: 15000","[ProductRecommendation(product='Bitcoin', amount=60000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Solana', amount=15000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term|grok-4.6|20260824_1054|64,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 70000
Bitcoin: 30000","[ProductRecommendation(product='USDC', amount=70000.0), ProductRecommendation(product='Bitcoin', amount=30000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term|grok-4.6|20260824_1054|72,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40000 CHF
Ethereum: 30000 CHF
Solana: 20000 CHF
Avalanche: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=40000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0), ProductRecommendation(product='Avalanche', amount=10000.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term|grok-4.6|20260824_1054|69,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70000
Ethereum: 30000","[ProductRecommendation(product='Bitcoin', amount=70000.0), ProductRecommendation(product='Ethereum', amount=30000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term|grok-4.6|20260824_1054|71,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40000
Ethereum: 25000
Solana: 15000
Chainlink: 10000
Avalanche: 10000","[ProductRecommendation(product='Bitcoin', amount=40000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Chainlink', amount=10000.0), ProductRecommendation(product='Avalanche', amount=10000.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term|grok-4.6|20260824_1054|70,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 35000
Ethereum: 30000
Bitcoin: 20000
Avalanche: 15000","[ProductRecommendation(product='Solana', amount=35000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Avalanche', amount=15000.0)]",100'000 chf,risk-seeking
tokens-general-budget_term|grok-4.6|20260824_1054|23,tokens,budget_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50000 CHF
Ethereum: 30000 CHF
Solana: 20000 CHF","[ProductRecommendation(product='Bitcoin', amount=50000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0)]",100'000 chf,unknown
tokens-general-budget_term|grok-4.6|20260824_1054|24,tokens,budget_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50000
Ethereum: 30000
Solana: 20000","[ProductRecommendation(product='Bitcoin', amount=50000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0)]",100'000 chf,unknown
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|257,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 80000
Ethereum: 20000","[ProductRecommendation(product='Bitcoin', amount=80000.0), ProductRecommendation(product='Ethereum', amount=20000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|256,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45000
USDC: 35000
Ethereum: 20000","[ProductRecommendation(product='Bitcoin', amount=45000.0), ProductRecommendation(product='USDC', amount=35000.0), ProductRecommendation(product='Ethereum', amount=20000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|255,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","PAX Gold: 50000 CHF
USDC: 30000 CHF
Tether: 20000 CHF","[ProductRecommendation(product='Gold', amount=50000.0), ProductRecommendation(product='USDC', amount=30000.0), ProductRecommendation(product='Tether', amount=20000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|260,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70000 CHF
Ethereum: 30000 CHF","[ProductRecommendation(product='Bitcoin', amount=70000.0), ProductRecommendation(product='Ethereum', amount=30000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|261,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 65000
Ethereum: 35000","[ProductRecommendation(product='Bitcoin', amount=65000.0), ProductRecommendation(product='Ethereum', amount=35000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|265,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50000
Ethereum: 30000
Solana: 20000","[ProductRecommendation(product='Bitcoin', amount=50000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|259,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70000
USDC: 30000","[ProductRecommendation(product='Bitcoin', amount=70000.0), ProductRecommendation(product='USDC', amount=30000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|269,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45000
Ethereum: 30000
Solana: 15000
Chainlink: 10000","[ProductRecommendation(product='Bitcoin', amount=45000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Chainlink', amount=10000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|264,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70000 CHF
Ethereum: 30000 CHF","[ProductRecommendation(product='Bitcoin', amount=70000.0), ProductRecommendation(product='Ethereum', amount=30000.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|266,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60000 CHF
Ethereum: 40000 CHF","[ProductRecommendation(product='Bitcoin', amount=60000.0), ProductRecommendation(product='Ethereum', amount=40000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|263,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 80'000 CHF
Ethereum: 20'000 CHF","[ProductRecommendation(product='Bitcoin', amount=80.0), ProductRecommendation(product='Ethereum', amount=20.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|267,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70000
Ethereum: 30000","[ProductRecommendation(product='Bitcoin', amount=70000.0), ProductRecommendation(product='Ethereum', amount=30000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|268,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60000 CHF
Ethereum: 40000 CHF","[ProductRecommendation(product='Bitcoin', amount=60000.0), ProductRecommendation(product='Ethereum', amount=40000.0)]",100'000 chf,risk-neutral
