id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|59,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18'000 CHF  
Ethereum: 9'000 CHF  
Solana: 1'500 CHF  
Chainlink: 900 CHF  
Aave: 600 CHF","[ProductRecommendation(product='Bitcoin', amount=18.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Chainlink', amount=900.0), ProductRecommendation(product='Aave', amount=600.0)]",30'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|55,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 14'000 CHF
Ethereum: 8'000 CHF
PAX Gold: 4'000 CHF
USDC: 2'000 CHF
Chainlink: 1'000 CHF
Solana: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=14.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Gold', amount=4.0), ProductRecommendation(product='USDC', amount=2.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Solana', amount=1.0)]",30'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|60,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 13'500 CHF
Ethereum: 9'000 CHF
Solana: 3'000 CHF
Chainlink: 1'500 CHF
Aave: 900 CHF
Uniswap: 900 CHF
Render: 600 CHF
Arbitrum: 600 CHF","[ProductRecommendation(product='Bitcoin', amount=13.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=3.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Aave', amount=900.0), ProductRecommendation(product='Uniswap', amount=900.0), ProductRecommendation(product='Render', amount=600.0), ProductRecommendation(product='Arbitrum', amount=600.0)]",30'000 chf,unknown
tokens-general-budget_term_environment|openai:gpt-5.5|20260824_1054|58,tokens,budget_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 21'000 CHF
Ethereum: 9'000 CHF","[ProductRecommendation(product='Bitcoin', amount=21.0), ProductRecommendation(product='Ethereum', amount=9.0)]",30'000 chf,unknown
tokens-general-budget_environment|grok-4.6|20260824_1054|17,tokens,budget_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000 CHF
Ethereum: 10000 CHF
Solana: 5000 CHF","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=5000.0)]",30'000 chf,unknown
tokens-general-budget_environment|grok-4.6|20260824_1054|19,tokens,budget_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 9000 CHF
Solana: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=3000.0)]",30'000 chf,unknown
tokens-general-budget_environment|grok-4.6|20260824_1054|20,tokens,budget_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 9000
Solana: 4000
Chainlink: 2000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=4000.0), ProductRecommendation(product='Chainlink', amount=2000.0)]",30'000 chf,unknown
tokens-general-budget_environment|grok-4.6|20260824_1054|18,tokens,budget_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000 CHF
USDC: 10000 CHF
Ethereum: 5000 CHF","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='USDC', amount=10000.0), ProductRecommendation(product='Ethereum', amount=5000.0)]",30'000 chf,unknown
tokens-general-budget_risk_term|grok-4.6|20260824_1054|39,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 21000 CHF
Ethereum: 9000 CHF","[ProductRecommendation(product='Bitcoin', amount=21000.0), ProductRecommendation(product='Ethereum', amount=9000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term|grok-4.6|20260824_1054|37,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 20000 CHF
Tether: 10000 CHF","[ProductRecommendation(product='USDC', amount=20000.0), ProductRecommendation(product='Tether', amount=10000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term|grok-4.6|20260824_1054|38,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=10000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term|grok-4.6|20260824_1054|41,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 12000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=12000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term|grok-4.6|20260824_1054|42,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000 CHF
Ethereum: 10000 CHF
Solana: 5000 CHF","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=5000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term|grok-4.6|20260824_1054|44,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12000 CHF
Ethereum: 9000 CHF
Solana: 6000 CHF
Avalanche: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=12000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=6000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term|grok-4.6|20260824_1054|45,tokens,budget_risk_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10000 CHF
Ethereum: 8000 CHF
Solana: 5000 CHF
Avalanche: 4000 CHF
Chainlink: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=10000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='Solana', amount=5000.0), ProductRecommendation(product='Avalanche', amount=4000.0), ProductRecommendation(product='Chainlink', amount=3000.0)]",30'000 chf,risk-seeking
tokens-general-budget_term|grok-4.6|20260824_1054|14,tokens,budget_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My investment term is one to three years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 21000 CHF
Ethereum: 9000 CHF","[ProductRecommendation(product='Bitcoin', amount=21000.0), ProductRecommendation(product='Ethereum', amount=9000.0)]",30'000 chf,unknown
tokens-general-budget_term|grok-4.6|20260824_1054|15,tokens,budget_term,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My investment term is three to ten years. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18'000 CHF
Ethereum: 9'000 CHF
Solana: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=18.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=3.0)]",30'000 chf,unknown
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|145,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 8000 CHF
USDC: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='USDC', amount=4000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|147,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 20000 CHF
Tether: 10000 CHF","[ProductRecommendation(product='USDC', amount=20000.0), ProductRecommendation(product='Tether', amount=10000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|151,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 9000 CHF
USDC: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='USDC', amount=3000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|149,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 24000 CHF
Ethereum: 6000 CHF","[ProductRecommendation(product='Bitcoin', amount=24000.0), ProductRecommendation(product='Ethereum', amount=6000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|153,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 21000 CHF
Ethereum: 9000 CHF","[ProductRecommendation(product='Bitcoin', amount=21000.0), ProductRecommendation(product='Ethereum', amount=9000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|148,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=10000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|152,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=10000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|146,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.",USDC: 30000 CHF,"[ProductRecommendation(product='USDC', amount=30000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|154,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 24000 CHF
Ethereum: 6000 CHF","[ProductRecommendation(product='Bitcoin', amount=24000.0), ProductRecommendation(product='Ethereum', amount=6000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|157,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 12000 CHF
Bitcoin: 9000 CHF
Solana: 6000 CHF
Avalanche: 3000 CHF","[ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Bitcoin', amount=9000.0), ProductRecommendation(product='Solana', amount=6000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|156,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 21000 CHF
Ethereum: 9000 CHF","[ProductRecommendation(product='Bitcoin', amount=21000.0), ProductRecommendation(product='Ethereum', amount=9000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|155,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 24000 CHF
Ethereum: 6000 CHF","[ProductRecommendation(product='Bitcoin', amount=24000.0), ProductRecommendation(product='Ethereum', amount=6000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|162,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000
Ethereum: 10000","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=10000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|160,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000 CHF
Ethereum: 9000 CHF
Solana: 6000 CHF","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=6000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|161,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000 CHF
Ethereum: 10000 CHF
Solana: 5000 CHF","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=5000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|158,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
USDC: 12000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='USDC', amount=12000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|159,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 20000 CHF
Ethereum: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Ethereum', amount=10000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|164,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 10000
Solana: 5000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=5000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|163,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 12000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=12000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|167,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000 CHF
Ethereum: 10000 CHF
Solana: 5000 CHF","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=5000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|166,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 12000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=12000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|168,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 9000
Solana: 6000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=6000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|165,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 12000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=12000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|169,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 10000 CHF
Ethereum: 8000 CHF
Bitcoin: 7000 CHF
Avalanche: 3000 CHF
Chainlink: 2000 CHF","[ProductRecommendation(product='Solana', amount=10000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='Bitcoin', amount=7000.0), ProductRecommendation(product='Avalanche', amount=3000.0), ProductRecommendation(product='Chainlink', amount=2000.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|172,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 12000
Sui: 7000
Avalanche: 5000
Render: 4000
Jupiter: 2000","[ProductRecommendation(product='Solana', amount=12000.0), ProductRecommendation(product='Sui', amount=7000.0), ProductRecommendation(product='Avalanche', amount=5000.0), ProductRecommendation(product='Render', amount=4000.0), ProductRecommendation(product='Jupiter', amount=2000.0)]",30'000 chf,risk-seeking
